Ensembl Gene Record	Common Gene Name	Read Count	Log Count
ENSG00000000419.12	DPM1	521	6.255750041753367
ENSG00000000457.13	SCYL3	234	5.455321115357702
ENSG00000000460.16	C1orf112	206	5.327876168789581
ENSG00000000938.12	FGR	62	4.127134385045092
ENSG00000000971.15	CFH	4090	8.316300249036848
ENSG00000001036.13	FUCA2	1148	7.045776576879511
ENSG00000001084.12	GCLC	419	6.037870919922137
ENSG00000001167.14	NFYA	385	5.953243334287785
ENSG00000001460.17	STPG1	176	5.170483995038151
ENSG00000001461.16	NIPAL3	655	6.484635235635252
ENSG00000001497.16	LAS1L	908	6.811244378601294
ENSG00000001561.6	ENPP4	671	6.508769136971682
ENSG00000001617.11	SEMA3F	590	6.380122536899765
ENSG00000001626.15	CFTR	15	2.70805020110221
ENSG00000001629.9	ANKIB1	976	6.883462586413092
ENSG00000001630.16	CYP51A1	202	5.308267697401205
ENSG00000001631.15	KRIT1	277	5.6240175061873385
ENSG00000002016.17	RAD52	342	5.834810737062605
ENSG00000002330.13	BAD	254	5.537334267018537
ENSG00000002549.12	LAP3	1612	7.385230923066573
ENSG00000002587.9	HS3ST1	100	4.605170185988092
ENSG00000002726.20	AOC1	833	6.725033642166843
ENSG00000002746.14	HECW1	35	3.5553480614894135
ENSG00000002822.15	MAD1L1	385	5.953243334287785
ENSG00000002834.17	LASP1	10432	9.252633284166434
ENSG00000002919.14	SNX11	98	4.584967478670572
ENSG00000002933.8	TMEM176A	111	4.709530201312334
ENSG00000003056.7	M6PR	1459	7.285506548522785
ENSG00000003137.8	CYP26B1	3746	8.228443883004033
ENSG00000003147.18	ICA1	166	5.111987788356544
ENSG00000003249.13	DBNDD1	143	4.962844630259907
ENSG00000003393.14	ALS2	553	6.315358001522335
ENSG00000003400.14	CASP10	365	5.8998973535824915
ENSG00000003402.19	CFLAR	1867	7.532088143541722
ENSG00000003436.15	TFPI	6	1.791759469228055
ENSG00000003509.15	NDUFAF7	205	5.3230099791384085
ENSG00000003756.16	RBM5	2226	7.70796153183549
ENSG00000003987.13	MTMR7	22	3.091042453358316
ENSG00000003989.17	SLC7A2	284	5.648974238161206
ENSG00000004059.10	ARF5	673	6.511745329644728
ENSG00000004139.13	SARM1	746	6.61472560020376
ENSG00000004142.11	POLDIP2	772	6.648984550024776
ENSG00000004399.12	PLXND1	507	6.2285110035911835
ENSG00000004455.16	AK2	3106	8.041091003708633
ENSG00000004468.12	CD38	9	2.1972245773362196
ENSG00000004478.7	FKBP4	8075	8.996528148090857
ENSG00000004487.16	KDM1A	3067	8.028455164114252
ENSG00000004534.14	RBM6	3226	8.078998258685154
ENSG00000004660.14	CAMKK1	142	4.955827057601261
ENSG00000004700.15	RECQL	560	6.327936783729195
ENSG00000004766.16	VPS50	332	5.805134968916488
ENSG00000004777.18	ARHGAP33	156	5.049856007249537
ENSG00000004779.9	NDUFAB1	479	6.171700597410915
ENSG00000004799.7	PDK4	944	6.8501261661455
ENSG00000004838.13	ZMYND10	206	5.327876168789581
ENSG00000004864.13	SLC25A13	788	6.669498089857879
ENSG00000004866.20	ST7	271	5.602118820879701
ENSG00000004897.11	CDC27	596	6.39024066706535
ENSG00000004961.14	HCCS	631	6.447305862541213
ENSG00000004975.11	DVL2	1409	7.25063551189868
ENSG00000005001.9	PRSS22	1056	6.962243464266207
ENSG00000005007.12	UPF1	1491	7.307202314764738
ENSG00000005020.12	SKAP2	245	5.501258210544727
ENSG00000005022.5	SLC25A5	7325	8.899048433885268
ENSG00000005059.15	MCUB	77	4.343805421853684
ENSG00000005075.15	POLR2J	368	5.908082938168931
ENSG00000005100.12	DHX33	470	6.152732694704104
ENSG00000005102.12	MEOX1	36	3.58351893845611
ENSG00000005108.15	THSD7A	174	5.159055299214529
ENSG00000005156.11	LIG3	501	6.2166061010848646
ENSG00000005175.9	RPAP3	473	6.159095388491933
ENSG00000005187.11	ACSM3	228	5.429345628954441
ENSG00000005189.19	REXO5	47	3.8501476017100584
ENSG00000005194.14	CIAPIN1	461	6.133398042996649
ENSG00000005206.16	SPPL2B	591	6.3818160174060985
ENSG00000005238.19	FAM214B	130	4.867534450455582
ENSG00000005243.9	COPZ2	1	0.0
ENSG00000005249.12	PRKAR2B	172	5.147494476813453
ENSG00000005302.18	MSL3	490	6.194405391104672
ENSG00000005339.14	CREBBP	1176	7.069874128458572
ENSG00000005379.16	TSPOAP1	538	6.2878585601617845
ENSG00000005421.8	PON1	6	1.791759469228055
ENSG00000005436.13	GCFC2	322	5.7745515455444085
ENSG00000005448.16	WDR54	205	5.3230099791384085
ENSG00000005469.11	CROT	93	4.532599493153256
ENSG00000005471.17	ABCB4	14	2.6390573296152584
ENSG00000005483.20	KMT2E	2556	7.846198815497425
ENSG00000005486.16	RHBDD2	1223	7.109062135687172
ENSG00000005700.14	IBTK	591	6.3818160174060985
ENSG00000005801.17	ZNF195	1235	7.118826249062078
ENSG00000005810.17	MYCBP2	835	6.727431724850855
ENSG00000005812.10	FBXL3	852	6.747586526829315
ENSG00000005844.17	ITGAL	18	2.8903717578961645
ENSG00000005882.11	PDK2	261	5.564520407322694
ENSG00000005884.17	ITGA3	6320	8.751474487140904
ENSG00000005889.15	ZFX	579	6.361302477572996
ENSG00000005893.15	LAMP2	1889	7.543802867501509
ENSG00000005961.18	ITGA2B	69	4.23410650459726
ENSG00000006007.11	GDE1	835	6.727431724850855
ENSG00000006015.17	REX1BD	538	6.2878585601617845
ENSG00000006016.10	CRLF1	61	4.110873864173311
ENSG00000006025.11	OSBPL7	650	6.476972362889683
ENSG00000006042.11	TMEM98	21	3.044522437723423
ENSG00000006047.12	YBX2	135	4.90527477843843
ENSG00000006062.15	MAP3K14	455	6.12029741895095
ENSG00000006118.14	TMEM132A	1310	7.177782416195197
ENSG00000006125.17	AP2B1	1924	7.562161631225652
ENSG00000006194.9	ZNF263	422	6.045005314036012
ENSG00000006210.6	CX3CL1	345	5.84354441703136
ENSG00000006282.20	SPATA20	1102	7.004881989712859
ENSG00000006283.17	CACNA1G	2	0.6931471805599453
ENSG00000006327.13	TNFRSF12A	3074	8.03073492409854
ENSG00000006432.15	MAP3K9	1710	7.444248649496705
ENSG00000006451.7	RALA	1245	7.126890808898808
ENSG00000006453.13	BAIAP2L1	1434	7.2682230211595655
ENSG00000006459.10	KDM7A	373	5.921578419643816
ENSG00000006530.16	AGK	250	5.521460917862246
ENSG00000006534.15	ALDH3B1	1122	7.022868086082641
ENSG00000006555.10	TTC22	306	5.723585101952381
ENSG00000006576.16	PHTF2	557	6.322565239927284
ENSG00000006607.13	FARP2	934	6.839476438228843
ENSG00000006611.15	USH1C	1	0.0
ENSG00000006625.17	GGCT	947	6.853299093186078
ENSG00000006634.7	DBF4	270	5.598421958998375
ENSG00000006638.11	TBXA2R	3	1.0986122886681098
ENSG00000006652.13	IFRD1	688	6.5337888379333435
ENSG00000006695.10	COX10	190	5.247024072160486
ENSG00000006704.10	GTF2IRD1	593	6.385194398997726
ENSG00000006712.14	PAF1	478	6.169610732491456
ENSG00000006715.15	VPS41	990	6.897704943128636
ENSG00000006740.16	ARHGAP44	87	4.465908118654584
ENSG00000006744.18	ELAC2	686	6.530877627725885
ENSG00000006747.14	SCIN	18	2.8903717578961645
ENSG00000006756.15	ARSD	1196	7.086737934510577
ENSG00000006757.11	PNPLA4	216	5.375278407684165
ENSG00000006831.9	ADIPOR2	3046	8.021584533455107
ENSG00000006837.11	CDKL3	6	1.791759469228055
ENSG00000007038.10	PRSS21	2301	7.741099090035366
ENSG00000007047.14	MARK4	252	5.529429087511423
ENSG00000007062.11	PROM1	12	2.4849066497880004
ENSG00000007080.10	CCDC124	869	6.767343125265392
ENSG00000007168.12	PAFAH1B1	1275	7.150701457592526
ENSG00000007202.14	KIAA0100	2347	7.760893195851024
ENSG00000007237.18	GAS7	55	4.007333185232471
ENSG00000007255.10	TRAPPC6A	149	5.003946305945459
ENSG00000007264.14	MATK	118	4.770684624465665
ENSG00000007341.18	ST7L	263	5.572154032177765
ENSG00000007376.7	RPUSD1	327	5.7899601708972535
ENSG00000007384.15	RHBDF1	154	5.0369526024136295
ENSG00000007392.16	LUC7L	784	6.664409020350408
ENSG00000007402.11	CACNA2D2	14	2.6390573296152584
ENSG00000007516.13	BAIAP3	155	5.043425116919247
ENSG00000007520.3	TSR3	330	5.799092654460526
ENSG00000007541.16	PIGQ	394	5.976350909297934
ENSG00000007545.15	CRAMP1	325	5.783825182329737
ENSG00000007866.20	TEAD3	378	5.934894195619588
ENSG00000007923.15	DNAJC11	1387	7.234898420314831
ENSG00000007944.14	MYLIP	276	5.62040086571715
ENSG00000007968.6	E2F2	108	4.68213122712422
ENSG00000008018.8	PSMB1	874	6.773080375655535
ENSG00000008056.13	SYN1	7	1.9459101490553132
ENSG00000008083.13	JARID2	327	5.7899601708972535
ENSG00000008086.11	CDKL5	93	4.532599493153256
ENSG00000008128.22	CDK11A	229	5.43372200355424
ENSG00000008130.15	NADK	769	6.645090969505644
ENSG00000008226.19	DLEC1	56	4.02535169073515
ENSG00000008256.15	CYTH3	442	6.091309882077698
ENSG00000008277.14	ADAM22	84	4.430816798843313
ENSG00000008282.8	SYPL1	1637	7.400620577371135
ENSG00000008283.15	CYB561	1763	7.47477218239787
ENSG00000008294.20	SPAG9	1011	6.918695219020472
ENSG00000008300.16	CELSR3	90	4.499809670330265
ENSG00000008311.14	AASS	76	4.330733340286331
ENSG00000008323.15	PLEKHG6	100	4.605170185988092
ENSG00000008324.11	SS18L2	226	5.420534999272286
ENSG00000008382.15	MPND	233	5.4510384535657
ENSG00000008394.12	MGST1	774	6.651571873589727
ENSG00000008405.11	CRY1	412	6.021023349349527
ENSG00000008441.16	NFIX	5151	8.546946149565585
ENSG00000008513.15	ST3GAL1	7092	8.866722667194098
ENSG00000008516.16	MMP25	3	1.0986122886681098
ENSG00000008517.16	IL32	86	4.454347296253507
ENSG00000008710.19	PKD1	1206	7.095064377287131
ENSG00000008735.13	MAPK8IP2	128	4.852030263919617
ENSG00000008838.19	MED24	1669	7.419979923661835
ENSG00000008853.16	RHOBTB2	799	6.683360945766275
ENSG00000008869.11	HEATR5B	701	6.55250788703459
ENSG00000008952.16	SEC62	1921	7.560601162768557
ENSG00000008988.9	RPS20	17703	9.781489395725279
ENSG00000009307.15	CSDE1	9565	9.165865881874353
ENSG00000009335.17	UBE3C	952	6.858565034791365
ENSG00000009413.15	REV3L	186	5.225746673713202
ENSG00000009780.15	FAM76A	216	5.375278407684165
ENSG00000009790.14	TRAF3IP3	14	2.6390573296152584
ENSG00000009830.11	POMT2	598	6.393590753950631
ENSG00000009844.15	VTA1	561	6.329720905522696
ENSG00000009950.15	MLXIPL	169	5.1298987149230735
ENSG00000009954.10	BAZ1B	1968	7.584773077612199
ENSG00000010017.12	RANBP9	606	6.406879986069314
ENSG00000010030.13	ETV7	1	0.0
ENSG00000010072.15	SPRTN	130	4.867534450455582
ENSG00000010165.19	METTL13	1302	7.171656822768514
ENSG00000010219.13	DYRK4	257	5.54907608489522
ENSG00000010244.18	ZNF207	2095	7.647308832356238
ENSG00000010256.10	UQCRC1	3302	8.102283624480073
ENSG00000010270.13	STARD3NL	673	6.511745329644728
ENSG00000010278.13	CD9	6690	8.808369153122275
ENSG00000010292.12	NCAPD2	2236	7.71244383427499
ENSG00000010295.19	IFFO1	15	2.70805020110221
ENSG00000010310.8	GIPR	30	3.4011973816621555
ENSG00000010318.20	PHF7	91	4.51085950651685
ENSG00000010319.6	SEMA3G	20	2.995732273553991
ENSG00000010322.15	NISCH	2750	7.919356190660617
ENSG00000010327.10	STAB1	433	6.07073772800249
ENSG00000010361.13	FUZ	132	4.882801922586371
ENSG00000010379.15	SLC6A13	4	1.3862943611198906
ENSG00000010404.17	IDS	2447	7.802618063442671
ENSG00000010539.11	ZNF200	133	4.890349128221754
ENSG00000010610.9	CD4	127	4.844187086458591
ENSG00000010626.14	LRRC23	195	5.272999558563747
ENSG00000010671.15	BTK	13	2.5649493574615367
ENSG00000010704.18	HFE	12	2.4849066497880004
ENSG00000010803.16	SCMH1	534	6.280395838960195
ENSG00000010810.17	FYN	49	3.8918202981106265
ENSG00000010818.9	HIVEP2	593	6.385194398997726
ENSG00000011007.12	ELOA	886	6.786716950605081
ENSG00000011009.10	LYPLA2	1540	7.3395376954076745
ENSG00000011021.22	CLCN6	826	6.716594773520978
ENSG00000011028.13	MRC2	1559	7.351799869057777
ENSG00000011052.21	NME1-NME2	30	3.4011973816621555
ENSG00000011105.13	TSPAN9	738	6.6039438246004725
ENSG00000011114.14	BTBD7	667	6.502790045915623
ENSG00000011132.11	APBA3	87	4.465908118654584
ENSG00000011143.16	MKS1	363	5.8944028342648505
ENSG00000011198.9	ABHD5	307	5.726847747587197
ENSG00000011201.11	ANOS1	63	4.143134726391533
ENSG00000011243.17	AKAP8L	1149	7.046647277848756
ENSG00000011258.15	MBTD1	953	6.859614903654202
ENSG00000011260.13	UTP18	888	6.78897174299217
ENSG00000011275.18	RNF216	395	5.978885764901122
ENSG00000011295.15	TTC19	852	6.747586526829315
ENSG00000011304.19	PTBP1	3709	8.21851757748959
ENSG00000011332.19	DPF1	6	1.791759469228055
ENSG00000011347.9	SYT7	409	6.013715156042802
ENSG00000011376.10	LARS2	559	6.326149473155099
ENSG00000011405.13	PIK3C2A	1717	7.448333860897476
ENSG00000011422.11	PLAUR	130	4.867534450455582
ENSG00000011426.10	ANLN	1145	7.0431599159883405
ENSG00000011451.19	WIZ	1165	7.060476365999801
ENSG00000011454.16	RABGAP1	1160	7.05617528410041
ENSG00000011478.11	QPCTL	94	4.543294782270004
ENSG00000011485.14	PPP5C	948	6.854354502255021
ENSG00000011523.13	CEP68	572	6.349138991379798
ENSG00000011566.14	MAP4K3	596	6.39024066706535
ENSG00000011600.11	TYROBP	103	4.634728988229636
ENSG00000011638.10	TMEM159	107	4.672828834461906
ENSG00000011677.12	GABRA3	117	4.762173934797756
ENSG00000012048.21	BRCA1	734	6.598509028614515
ENSG00000012061.15	ERCC1	409	6.013715156042802
ENSG00000012124.16	CD22	302	5.71042701737487
ENSG00000012171.19	SEMA3B	3334	8.111928063310739
ENSG00000012174.11	MBTPS2	615	6.421622267806518
ENSG00000012211.12	PRICKLE3	440	6.0867747269123065
ENSG00000012223.12	LTF	25	3.2188758248682006
ENSG00000012232.8	EXTL3	1323	7.187657164114956
ENSG00000012660.13	ELOVL5	3130	8.048788283534199
ENSG00000012779.10	ALOX5	451	6.111467339502679
ENSG00000012822.15	CALCOCO1	1343	7.202661196523238
ENSG00000012963.14	UBR7	429	6.061456918928017
ENSG00000012983.11	MAP4K5	1026	6.933423025730715
ENSG00000013016.15	EHD3	244	5.497168225293202
ENSG00000013275.7	PSMC4	703	6.555356891810665
ENSG00000013288.8	MAN2B2	640	6.461468176353717
ENSG00000013297.11	CLDN11	49	3.8918202981106265
ENSG00000013306.15	SLC25A39	3117	8.044626279767337
ENSG00000013364.18	MVP	1369	7.221835825288449
ENSG00000013374.16	NUB1	473	6.159095388491933
ENSG00000013375.15	PGM3	237	5.4680601411351315
ENSG00000013392.7	RWDD2A	66	4.189654742026425
ENSG00000013441.15	CLK1	1616	7.38770923908104
ENSG00000013503.9	POLR3B	229	5.43372200355424
ENSG00000013523.9	ANGEL1	651	6.478509642208569
ENSG00000013561.17	RNF14	515	6.244166900663736
ENSG00000013563.13	DNASE1L1	692	6.539585955617669
ENSG00000013573.16	DDX11	1166	7.061334366910438
ENSG00000013583.9	HEBP1	503	6.220590170099739
ENSG00000013588.8	GPRC5A	8574	9.056489647157923
ENSG00000013619.13	MAMLD1	223	5.407171771460119
ENSG00000013725.14	CD6	40	3.6888794541139363
ENSG00000013810.18	TACC3	979	6.88653164253051
ENSG00000014123.9	UFL1	409	6.013715156042802
ENSG00000014138.8	POLA2	113	4.727387818712341
ENSG00000014164.6	ZC3H3	1011	6.918695219020472
ENSG00000014216.15	CAPN1	4867	8.490233009833455
ENSG00000014257.15	ACPP	42	3.7376696182833684
ENSG00000014641.17	MDH1	2835	7.949797216161852
ENSG00000014824.13	SLC30A9	1643	7.404279118037268
ENSG00000014914.20	MTMR11	35	3.5553480614894135
ENSG00000014919.12	COX15	465	6.142037405587356
ENSG00000015133.18	CCDC88C	770	6.646390514847729
ENSG00000015153.14	YAF2	229	5.43372200355424
ENSG00000015171.19	ZMYND11	614	6.419994928147142
ENSG00000015285.10	WAS	57	4.04305126783455
ENSG00000015413.9	DPEP1	154	5.0369526024136295
ENSG00000015475.18	BID	240	5.480638923341991
ENSG00000015479.18	MATR3	755	6.626717749249025
ENSG00000015520.14	NPC1L1	20	2.995732273553991
ENSG00000015532.9	XYLT2	756	6.628041376179533
ENSG00000015568.12	RGPD5	4	1.3862943611198906
ENSG00000015676.17	NUDCD3	1634	7.3987862754199485
ENSG00000016391.10	CHDH	284	5.648974238161206
ENSG00000016402.13	IL20RA	16	2.772588722239781
ENSG00000016864.18	GLT8D1	749	6.618738983517219
ENSG00000017260.19	ATP2C1	1939	7.569927655242652
ENSG00000017427.16	IGF1	220	5.393627546352362
ENSG00000017483.14	SLC38A5	4	1.3862943611198906
ENSG00000017797.12	RALBP1	2172	7.683403681053826
ENSG00000018189.12	RUFY3	221	5.3981627015177525
ENSG00000018280.16	SLC11A1	267	5.58724865840025
ENSG00000018408.14	WWTR1	1017	6.92461239604856
ENSG00000018510.14	AGPS	896	6.79794041297493
ENSG00000018610.14	CXorf56	360	5.886104031450156
ENSG00000018699.12	TTC27	321	5.771441123130016
ENSG00000018869.16	ZNF582	5	1.6094379124341003
ENSG00000019144.18	PHLDB1	590	6.380122536899765
ENSG00000019169.10	MARCO	92	4.5217885770490405
ENSG00000019485.13	PRDM11	216	5.375278407684165
ENSG00000019505.7	SYT13	574	6.352629396319567
ENSG00000019549.11	SNAI2	5	1.6094379124341003
ENSG00000019582.14	CD74	4588	8.431199478249262
ENSG00000019995.6	ZRANB1	343	5.8377304471659395
ENSG00000020129.15	NCDN	617	6.424869023905388
ENSG00000020181.17	ADGRA2	26	3.258096538021482
ENSG00000020256.19	ZFP64	246	5.5053315359323625
ENSG00000020426.10	MNAT1	470	6.152732694704104
ENSG00000020577.13	SAMD4A	768	6.643789733147672
ENSG00000020633.18	RUNX3	261	5.564520407322694
ENSG00000020922.12	MRE11	1651	7.409136443920128
ENSG00000021300.13	PLEKHB1	846	6.740519359606223
ENSG00000021355.12	SERPINB1	3937	8.278174290943738
ENSG00000021488.12	SLC7A9	9	2.1972245773362196
ENSG00000021574.12	SPAST	445	6.09807428216624
ENSG00000021645.18	NRXN3	47	3.8501476017100584
ENSG00000021762.19	OSBPL5	462	6.135564891081739
ENSG00000021776.10	AQR	998	6.905753276311464
ENSG00000021826.15	CPS1	12	2.4849066497880004
ENSG00000022267.16	FHL1	247	5.5093883366279774
ENSG00000022277.12	RTF2	1207	7.095893221097532
ENSG00000022567.9	SLC45A4	1119	7.020190708311925
ENSG00000022840.15	RNF10	1578	7.363913501405819
ENSG00000022976.15	ZNF839	291	5.673323267171493
ENSG00000023041.11	ZDHHC6	556	6.320768294250582
ENSG00000023171.17	GRAMD1B	62	4.127134385045092
ENSG00000023191.16	RNH1	1883	7.5406215286571525
ENSG00000023228.13	NDUFS1	2208	7.699842407396986
ENSG00000023287.12	RB1CC1	1484	7.302496423727326
ENSG00000023318.7	ERP44	1018	6.925595197110468
ENSG00000023330.14	ALAS1	1085	6.98933526597456
ENSG00000023445.13	BIRC3	2634	7.876258882303226
ENSG00000023516.8	AKAP11	372	5.918893854273146
ENSG00000023572.9	GLRX2	245	5.501258210544727
ENSG00000023608.4	SNAPC1	209	5.342334251964811
ENSG00000023697.12	DERA	423	6.0473721790462776
ENSG00000023734.10	STRAP	1838	7.516433302915632
ENSG00000023839.11	ABCC2	70	4.248495242049359
ENSG00000023892.10	DEF6	33	3.4965075614664802
ENSG00000023902.13	PLEKHO1	114	4.736198448394496
ENSG00000023909.9	GCLM	483	6.180016653652572
ENSG00000024048.10	UBR2	476	6.16541785423142
ENSG00000024422.11	EHD2	76	4.330733340286331
ENSG00000024526.16	DEPDC1	462	6.135564891081739
ENSG00000024862.17	CCDC28A	110	4.700480365792417
ENSG00000025039.14	RRAGD	464	6.139884552226255
ENSG00000025156.12	HSF2	110	4.700480365792417
ENSG00000025293.16	PHF20	1073	6.9782137426306985
ENSG00000025434.18	NR1H3	102	4.624972813284271
ENSG00000025708.13	TYMP	115	4.74493212836325
ENSG00000025770.18	NCAPH2	355	5.872117789475416
ENSG00000025772.7	TOMM34	831	6.7226297948554485
ENSG00000025796.13	SEC63	1097	7.00033446027523
ENSG00000025800.13	KPNA6	1798	7.494430215031565
ENSG00000026025.15	VIM	3265	8.09101504171053
ENSG00000026036.22	RTEL1-TNFRSF6B	202	5.308267697401205
ENSG00000026103.21	FAS	53	3.970291913552122
ENSG00000026297.15	RNASET2	546	6.302618975744905
ENSG00000026508.18	CD44	797	6.680854678790215
ENSG00000026559.13	KCNG1	79	4.3694478524670215
ENSG00000026652.13	AGPAT4	250	5.521460917862246
ENSG00000026751.16	SLAMF7	3	1.0986122886681098
ENSG00000026950.16	BTN3A1	107	4.672828834461906
ENSG00000027001.9	MIPEP	198	5.288267030694535
ENSG00000027075.14	PRKCH	184	5.214935757608986
ENSG00000027697.14	IFNGR1	373	5.921578419643816
ENSG00000027847.13	B4GALT7	267	5.58724865840025
ENSG00000027869.11	SH2D2A	62	4.127134385045092
ENSG00000028116.17	VRK2	244	5.497168225293202
ENSG00000028137.18	TNFRSF1B	111	4.709530201312334
ENSG00000028203.17	VEZT	764	6.638567789166521
ENSG00000028277.21	POU2F2	16	2.772588722239781
ENSG00000028310.17	BRD9	1709	7.443663683115591
ENSG00000028528.14	SNX1	3132	8.049427057110695
ENSG00000028839.9	TBPL1	119	4.77912349311153
ENSG00000029153.14	ARNTL2	102	4.624972813284271
ENSG00000029363.16	BCLAF1	1597	7.3758821482150125
ENSG00000029364.11	SLC39A9	929	6.834108738813838
ENSG00000029534.20	ANK1	42	3.7376696182833684
ENSG00000029559.6	IBSP	16	2.772588722239781
ENSG00000029639.10	TFB1M	115	4.74493212836325
ENSG00000029725.16	RABEP1	439	6.0844994130751715
ENSG00000029993.14	HMGB3	2173	7.6838639802564295
ENSG00000030066.13	NUP160	1518	7.325148957955575
ENSG00000030110.12	BAK1	368	5.908082938168931
ENSG00000030419.16	IKZF2	580	6.363028103540465
ENSG00000030582.17	GRN	3463	8.149890544402423
ENSG00000031003.10	FAM13B	1070	6.975413927455952
ENSG00000031081.10	ARHGAP31	9	2.1972245773362196
ENSG00000031691.6	CENPQ	59	4.07753744390572
ENSG00000031698.12	SARS	1939	7.569927655242652
ENSG00000031823.14	RANBP3	1378	7.228388451573604
ENSG00000032219.18	ARID4A	441	6.089044875446846
ENSG00000032389.12	EIPR1	407	6.008813185442595
ENSG00000032444.16	PNPLA6	2753	7.920446505142607
ENSG00000032742.17	IFT88	63	4.143134726391533
ENSG00000033011.12	ALG1	326	5.786897381366708
ENSG00000033030.13	ZCCHC8	501	6.2166061010848646
ENSG00000033050.8	ABCF2	192	5.2574953720277815
ENSG00000033100.16	CHPF2	244	5.497168225293202
ENSG00000033170.16	FUT8	1603	7.3796321526095525
ENSG00000033178.12	UBA6	416	6.030685260261263
ENSG00000033327.12	GAB2	3413	8.135346948906706
ENSG00000033627.16	ATP6V0A1	1146	7.044032897274685
ENSG00000033800.13	PIAS1	1845	7.520234556474628
ENSG00000033867.16	SLC4A7	1008	6.915723448631314
ENSG00000034053.14	APBA2	365	5.8998973535824915
ENSG00000034152.18	MAP2K3	713	6.569481420414296
ENSG00000034510.5	TMSB10	6544	8.786303878282583
ENSG00000034533.11	ASTE1	113	4.727387818712341
ENSG00000034677.12	RNF19A	2939	7.985824666418917
ENSG00000034693.14	PEX3	131	4.875197323201151
ENSG00000034713.7	GABARAPL2	398	5.986452005284438
ENSG00000035115.21	SH3YL1	1655	7.411556287811163
ENSG00000035141.7	FAM136A	1855	7.5256399750415355
ENSG00000035403.17	VCL	2278	7.731053144007127
ENSG00000035499.12	DEPDC1B	196	5.278114659230517
ENSG00000035664.11	DAPK2	859	6.755768921984255
ENSG00000035681.8	NSMAF	615	6.421622267806518
ENSG00000035687.9	ADSS	1173	7.067319848653476
ENSG00000035862.12	TIMP2	801	6.68586094706836
ENSG00000035928.15	RFC1	1366	7.2196420401307355
ENSG00000036054.12	TBC1D23	545	6.300785794663244
ENSG00000036257.12	CUL3	1000	6.907755278982137
ENSG00000036530.8	CYP46A1	9	2.1972245773362196
ENSG00000036549.12	AC118549.1	893	6.794586580876499
ENSG00000036672.15	USP2	22	3.091042453358316
ENSG00000037042.8	TUBG2	276	5.62040086571715
ENSG00000037241.7	RPL26L1	284	5.648974238161206
ENSG00000037474.14	NSUN2	2495	7.822044008185619
ENSG00000037637.10	FBXO42	513	6.240275845170769
ENSG00000037749.12	MFAP3	242	5.488937726156687
ENSG00000037757.13	MRI1	3747	8.228710798793687
ENSG00000037897.16	METTL1	254	5.537334267018537
ENSG00000038002.8	AGA	83	4.418840607796598
ENSG00000038210.12	PI4K2B	206	5.327876168789581
ENSG00000038219.12	BOD1L1	1071	6.976348070447749
ENSG00000038274.16	MAT2B	859	6.755768921984255
ENSG00000038358.14	EDC4	426	6.054439346269371
ENSG00000038382.19	TRIO	2766	7.925157512224703
ENSG00000038427.15	VCAN	207	5.332718793265369
ENSG00000038532.15	CLEC16A	264	5.575949103146316
ENSG00000038945.14	MSR1	93	4.532599493153256
ENSG00000039068.18	CDH1	2836	7.950149887652018
ENSG00000039123.15	MTREX	1368	7.221105098182496
ENSG00000039139.9	DNAH5	244	5.497168225293202
ENSG00000039319.16	ZFYVE16	560	6.327936783729195
ENSG00000039523.19	RIPOR1	527	6.267200548541362
ENSG00000039560.13	RAI14	692	6.539585955617669
ENSG00000039600.10	SOX30	1	0.0
ENSG00000039650.11	PNKP	466	6.144185634125646
ENSG00000040199.18	PHLPP2	255	5.541263545158426
ENSG00000040275.16	SPDL1	244	5.497168225293202
ENSG00000040341.17	STAU2	950	6.856461984594587
ENSG00000040487.12	PQLC2	376	5.929589143389895
ENSG00000040531.14	CTNS	89	4.48863636973214
ENSG00000040608.13	RTN4R	85	4.442651256490317
ENSG00000040633.12	PHF23	619	6.428105272684596
ENSG00000040933.15	INPP4A	415	6.028278520230698
ENSG00000041353.9	RAB27B	109	4.6913478822291435
ENSG00000041357.15	PSMA4	849	6.744059186311348
ENSG00000041515.15	MYO16	3	1.0986122886681098
ENSG00000041802.10	LSG1	649	6.47543271670409
ENSG00000041880.14	PARP3	440	6.0867747269123065
ENSG00000041982.15	TNC	20	2.995732273553991
ENSG00000041988.15	THAP3	163	5.093750200806762
ENSG00000042062.11	RIPOR3	7	1.9459101490553132
ENSG00000042088.13	TDP1	312	5.7430031878094825
ENSG00000042286.14	AIFM2	289	5.666426688112432
ENSG00000042317.16	SPATA7	110	4.700480365792417
ENSG00000042429.11	MED17	293	5.680172609017068
ENSG00000042445.13	RETSAT	497	6.208590026096629
ENSG00000042493.15	CAPG	326	5.786897381366708
ENSG00000042753.11	AP2S1	728	6.590301048196686
ENSG00000042781.12	USH2A	22	3.091042453358316
ENSG00000042832.11	TG	37	3.6109179126442243
ENSG00000042980.12	ADAM28	6699	8.809713540508268
ENSG00000043039.6	BARX2	66	4.189654742026425
ENSG00000043093.13	DCUN1D1	576	6.3561076606958915
ENSG00000043143.20	JADE2	979	6.88653164253051
ENSG00000043462.11	LCP2	34	3.5263605246161616
ENSG00000043514.16	TRIT1	863	6.760414691083428
ENSG00000044090.8	CUL7	673	6.511745329644728
ENSG00000044115.20	CTNNA1	16277	9.697508347391498
ENSG00000044446.11	PHKA2	1097	7.00033446027523
